Date,Price,Open,High,Low,Vol.Change %,True Range,Max_Range,Min_Range,Simple Moving Average ,Del C,Output(3 Days)
21-04-2023,1.243,1.2433,1.2448,1.2365,-0.10%,0.0148999999999999,1.2546,1.2343,1.49279,0.0066999999999986,1.2467
24-04-2023,1.2482,1.2437,1.2486,1.2408,0.42%,0.0148999999999999,1.2546,1.2343,1.49212,0.00229999999999997,1.2487
25-04-2023,1.2408,1.2478,1.2507,1.2385,-0.59%,0.0148999999999999,1.2546,1.2343,1.49189,-0.00389999999999979,1.2572
26-04-2023,1.2467,1.2406,1.2515,1.2401,0.48%,0.0148999999999999,1.2546,1.2343,1.49228,0.00150000000000006,1.2496
27-04-2023,1.2487,1.2464,1.2499,1.2435,0.16%,0.0148999999999999,1.2546,1.2351,1.49213,-0.0083000000000002,1.2464
28-04-2023,1.2572,1.2496,1.2583,1.2444,0.68%,0.0148999999999999,1.2546,1.2351,1.49296,-0.00719999999999921,1.2564
01-05-2023,1.2496,1.2562,1.2569,1.2478,-0.60%,0.0148999999999999,1.2583,1.2351,1.49368,-0.00790000000000113,1.2572
02-05-2023,1.2464,1.2496,1.2512,1.2433,-0.26%,0.0148999999999999,1.2583,1.2351,1.49447,0.00250000000000128,1.2641
03-05-2023,1.2564,1.2461,1.2589,1.2461,0.80%,0.0139,1.2583,1.2351,1.49422,-0.00490000000000102,1.2617
04-05-2023,1.2572,1.2554,1.2598,1.2547,0.06%,0.0139,1.2589,1.2365,1.49471,-0.0183,1.2619
05-05-2023,1.2641,1.2569,1.2652,1.2556,0.55%,0.0139,1.2598,1.2365,1.49654,-0.0142999999999986,1.2624
08-05-2023,1.2617,1.2636,1.2668,1.2611,-0.19%,0.0139,1.2652,1.2365,1.49797,-0.0195000000000007,1.2509
09-05-2023,1.2619,1.2617,1.2639,1.2577,0.02%,0.0139,1.2668,1.2365,1.49992,-0.0183999999999998,1.2457
10-05-2023,1.2624,1.2619,1.2679,1.26,0.04%,0.0139,1.2668,1.2385,1.50176,-0.0182000000000002,1.2527
11-05-2023,1.2509,1.2623,1.264,1.2495,-0.91%,0.0139,1.2679,1.2385,1.50358,-0.0145,1.2485
12-05-2023,1.2457,1.2511,1.254,1.2442,-0.42%,0.0145,1.2679,1.2401,1.50503,-0.0105000000000004,1.2486
15-05-2023,1.2527,1.2451,1.2534,1.2441,0.56%,0.0145,1.2679,1.2433,1.50608,0.00130000000000052,1.2408
16-05-2023,1.2485,1.2521,1.2546,1.2464,-0.34%,0.0145,1.2679,1.2433,1.50595,-0.00250000000000128,1.2444
17-05-2023,1.2486,1.2488,1.251,1.242,0.01%,0.0145,1.2679,1.2433,1.5062,0.00740000000000052,1.2437
18-05-2023,1.2408,1.2486,1.2492,1.2389,-0.62%,0.0145,1.2679,1.2433,1.50546,0.00100000000000122,1.241
19-05-2023,1.2444,1.2408,1.2483,1.239,0.29%,0.0145,1.2679,1.2441,1.50536,0.00530000000000008,1.2364
22-05-2023,1.2437,1.2444,1.2472,1.2412,-0.06%,0.0145,1.2679,1.2441,1.50483,0.0109999999999992,1.2321
23-05-2023,1.241,1.2438,1.2446,1.2371,-0.22%,0.0145,1.2679,1.242,1.50373,0.0130999999999997,1.2343
24-05-2023,1.2364,1.2411,1.2469,1.2356,-0.37%,0.0145,1.2679,1.2389,1.50242,0.0225000000000009,1.2351
25-05-2023,1.2321,1.2362,1.2386,1.2306,-0.35%,0.0145,1.2679,1.2389,1.50017,0.0254999999999992,1.2413
26-05-2023,1.2343,1.2321,1.2395,1.231,0.18%,0.0145,1.2679,1.2389,1.49762,0.0297999999999998,1.2437
29-05-2023,1.2351,1.2342,1.2371,1.2333,0.06%,0.0145,1.264,1.2371,1.49464,0.0281000000000002,1.2525
30-05-2023,1.2413,1.235,1.2446,1.2325,0.50%,0.0112999999999999,1.2546,1.2356,1.49183,0.0160999999999998,1.2448
31-05-2023,1.2437,1.2412,1.2443,1.2345,0.19%,0.0121,1.2546,1.2306,1.49022,0.00390000000000157,1.2437
01-06-2023,1.2525,1.2438,1.2539,1.2399,0.71%,0.0121,1.2546,1.2306,1.48983,0.00829999999999842,1.2424
02-06-2023,1.2448,1.2524,1.2544,1.244,-0.61%,0.014,1.2539,1.2306,1.489,-0.00359999999999872,1.2434
05-06-2023,1.2437,1.2456,1.2456,1.2366,-0.09%,0.014,1.2544,1.2306,1.48936,0.00300000000000011,1.2553
06-06-2023,1.2424,1.2429,1.2458,1.239,-0.10%,0.014,1.2544,1.2306,1.48906,-0.00210000000000044,1.2569
07-06-2023,1.2434,1.2423,1.2499,1.2393,0.08%,0.014,1.2544,1.2306,1.48927,0.00210000000000044,1.2511
08-06-2023,1.2553,1.2435,1.2561,1.243,0.96%,0.014,1.2544,1.2306,1.48906,0.000299999999999301,1.2612
09-06-2023,1.2569,1.2554,1.259,1.2532,0.13%,0.014,1.2561,1.2306,1.48903,-0.0143000000000004,1.2661
12-06-2023,1.2511,1.257,1.2599,1.2485,-0.46%,0.014,1.259,1.2306,1.49046,-0.0207999999999995,1.2781
13-06-2023,1.2612,1.2503,1.2624,1.2497,0.81%,0.014,1.2599,1.231,1.49254,-0.0182000000000002,1.2817
14-06-2023,1.2661,1.2611,1.2698,1.2599,0.39%,0.014,1.2624,1.2325,1.49436,-0.0268999999999995,1.279
15-06-2023,1.2781,1.2664,1.2785,1.2628,0.95%,0.014,1.2698,1.2325,1.49705,-0.0313999999999997,1.2761
16-06-2023,1.2817,1.2779,1.2848,1.2766,0.28%,0.0157,1.2785,1.2345,1.50019,-0.0367000000000015,1.2769
19-06-2023,1.279,1.2817,1.2837,1.2768,-0.21%,0.0157,1.2848,1.2366,1.50386,-0.0378999999999987,1.2746
20-06-2023,1.2761,1.2788,1.2806,1.2712,-0.23%,0.0157,1.2848,1.2366,1.50765,-0.0264000000000006,1.2711
21-06-2023,1.2769,1.2763,1.2801,1.2689,0.06%,0.0157,1.2848,1.2366,1.51029,-0.0306999999999995,1.2712
22-06-2023,1.2746,1.2767,1.2838,1.2723,-0.18%,0.0157,1.2848,1.239,1.51336,-0.0338000000000012,1.2746
23-06-2023,1.2711,1.2741,1.2754,1.2683,-0.27%,0.0157,1.2848,1.2393,1.51674,-0.0317999999999987,1.264
26-06-2023,1.2712,1.2707,1.2748,1.2686,0.01%,0.0157,1.2848,1.243,1.51992,-0.0272000000000006,1.2612
27-06-2023,1.2746,1.2714,1.2759,1.2701,0.27%,0.0157,1.2848,1.2485,1.52264,-0.016,1.2704
28-06-2023,1.264,1.2751,1.2752,1.2605,-0.83%,0.0157,1.2848,1.2485,1.52424,-0.0181000000000005,1.2691
29-06-2023,1.2612,1.2634,1.2666,1.2589,-0.22%,0.0157,1.2848,1.2497,1.52605,-0.0130999999999997,1.2712
30-06-2023,1.2704,1.2617,1.2727,1.2597,0.73%,0.0157,1.2848,1.2599,1.52736,-0.000600000000000378,1.2704
03-07-2023,1.2691,1.2684,1.2723,1.2656,-0.10%,0.0157,1.2848,1.2628,1.52742,-0.00199999999999889,1.274
04-07-2023,1.2712,1.2692,1.2739,1.2681,0.17%,0.0146999999999999,1.2848,1.2605,1.52762,0.00869999999999926,1.2836
05-07-2023,1.2704,1.2711,1.2735,1.2686,-0.06%,0.0146999999999999,1.2838,1.2589,1.52675,0.0106000000000002,1.2859
06-07-2023,1.274,1.2696,1.278,1.2672,0.28%,0.0146999999999999,1.2838,1.2589,1.52569,0.00919999999999988,1.2932
07-07-2023,1.2836,1.2735,1.2849,1.2723,0.75%,0.0146999999999999,1.2838,1.2589,1.52477,0.00280000000000058,1.2986
10-07-2023,1.2859,1.2833,1.2868,1.2748,0.18%,0.0146999999999999,1.2849,1.2589,1.52449,-0.00660000000000061,1.3133
11-07-2023,1.2932,1.2855,1.2934,1.2851,0.57%,0.0146999999999999,1.2868,1.2589,1.52515,-0.0114000000000001,1.3086
12-07-2023,1.2986,1.2932,1.3,1.2902,0.42%,0.0146999999999999,1.2934,1.2589,1.52629,-0.0225000000000009,1.3071
13-07-2023,1.3133,1.2982,1.314,1.2979,1.13%,0.0146999999999999,1.3,1.2589,1.52854,-0.0267999999999997,1.3034
14-07-2023,1.3086,1.313,1.3144,1.3085,-0.36%,0.0161,1.314,1.2589,1.53122,-0.0379000000000005,1.2937
17-07-2023,1.3071,1.3084,1.3108,1.3049,-0.11%,0.0161,1.3144,1.2589,1.53501,-0.0449999999999982,1.2865
18-07-2023,1.3034,1.3076,1.3125,1.3027,-0.28%,0.0161,1.3144,1.2597,1.53951,-0.0459000000000014,1.2855
19-07-2023,1.2937,1.304,1.3044,1.2867,-0.74%,0.0161,1.3144,1.2656,1.5441,-0.0356000000000005,1.2832
20-07-2023,1.2865,1.2936,1.2964,1.2838,-0.56%,0.0177000000000001,1.3144,1.2672,1.54766,-0.0244,1.29
21-07-2023,1.2855,1.2866,1.2904,1.2814,-0.08%,0.0177000000000001,1.3144,1.2672,1.5501,-0.0154999999999994,1.2939
24-07-2023,1.2832,1.2855,1.2883,1.2796,-0.18%,0.0177000000000001,1.3144,1.2672,1.55165,-0.0159000000000002,1.2793
25-07-2023,1.29,1.2827,1.2904,1.2808,0.53%,0.0177000000000001,1.3144,1.2723,1.55324,-0.00919999999999988,1.285
26-07-2023,1.2939,1.2895,1.296,1.2874,0.30%,0.0177000000000001,1.3144,1.2748,1.55416,-0.00619999999999976,1.2837
27-07-2023,1.2793,1.2937,1.2995,1.278,-1.13%,0.0177000000000001,1.3144,1.2814,1.55478,-0.00820000000000043,1.2777
28-07-2023,1.285,1.2796,1.2886,1.2761,0.45%,0.0215000000000001,1.3144,1.2796,1.5556,0.0136000000000003,1.2709
31-07-2023,1.2837,1.2847,1.2872,1.2826,-0.10%,0.0215000000000001,1.3144,1.2796,1.55424,0.0135000000000005,1.2713
01-08-2023,1.2777,1.2833,1.2841,1.2739,-0.47%,0.0215000000000001,1.3144,1.2796,1.55289,0.0297000000000001,1.2748
02-08-2023,1.2709,1.2776,1.2805,1.2678,-0.53%,0.0215000000000001,1.3125,1.278,1.54992,0.0307999999999993,1.2784
03-08-2023,1.2713,1.2711,1.2728,1.262,0.03%,0.0215000000000001,1.3125,1.2761,1.54684,0.0365000000000002,1.2746
04-08-2023,1.2748,1.2712,1.2792,1.2687,0.28%,0.0215000000000001,1.3044,1.2761,1.54319,0.0327999999999999,1.2718
07-08-2023,1.2784,1.2751,1.2789,1.2711,0.28%,0.0215000000000001,1.2995,1.2739,1.53991,0.0184999999999995,1.2675
08-08-2023,1.2746,1.2784,1.2785,1.2682,-0.30%,0.0215000000000001,1.2995,1.2678,1.53806,0.00820000000000043,1.2694
09-08-2023,1.2718,1.2744,1.2781,1.271,-0.22%,0.0215000000000001,1.2995,1.262,1.53724,0.0111000000000008,1.268
10-08-2023,1.2675,1.2716,1.2818,1.2667,-0.34%,0.0215000000000001,1.2995,1.262,1.53613,0.011099999999999,1.2703
11-08-2023,1.2694,1.2676,1.2738,1.2664,0.15%,0.0215000000000001,1.2995,1.262,1.53502,0.0219000000000005,1.2727
14-08-2023,1.268,1.2684,1.2714,1.2614,-0.11%,0.0215000000000001,1.2995,1.262,1.53283,0.0252999999999997,1.2745
15-08-2023,1.2703,1.2688,1.2752,1.2673,0.18%,0.0151000000000001,1.2886,1.262,1.5303,0.0108000000000015,1.273
16-08-2023,1.2727,1.2705,1.2766,1.2685,0.19%,0.0151000000000001,1.2872,1.262,1.52922,0.0141999999999989,1.2754
17-08-2023,1.2745,1.2727,1.2787,1.2701,0.14%,0.0151000000000001,1.2841,1.262,1.5278,0.0106000000000002,1.273
18-08-2023,1.273,1.2743,1.2766,1.2687,-0.12%,0.0151000000000001,1.2818,1.2614,1.52674,0.00330000000000119,1.2726
21-08-2023,1.2754,1.2731,1.2766,1.2708,0.19%,0.0151000000000001,1.2818,1.2614,1.52641,-0.00200000000000067,1.2599
22-08-2023,1.273,1.2756,1.28,1.2716,-0.19%,0.0151000000000001,1.2818,1.2614,1.52661,-0.0044000000000004,1.2577
23-08-2023,1.2726,1.2731,1.2764,1.2613,-0.03%,0.0151000000000001,1.2818,1.2614,1.52705,0.00200000000000067,1.2603
24-08-2023,1.2599,1.273,1.273,1.2589,-1.00%,0.0151000000000001,1.2818,1.2614,1.52685,0.00539999999999985,1.2638
25-08-2023,1.2577,1.2599,1.2653,1.2546,-0.17%,0.0151000000000001,1.2818,1.2614,1.52631,0.0145,1.2718
28-08-2023,1.2603,1.2573,1.261,1.2564,0.21%,0.0151000000000001,1.2818,1.2614,1.52486,0.0143000000000004,1.2673
29-08-2023,1.2638,1.2601,1.2654,1.256,0.28%,0.0150999999999999,1.28,1.2613,1.52343,0.00750000000000028,1.2588
30-08-2023,1.2718,1.2643,1.2746,1.2617,0.63%,0.0150999999999999,1.28,1.2589,1.52268,0.00409999999999933,1.2621
31-08-2023,1.2673,1.2716,1.2734,1.265,-0.35%,0.0150999999999999,1.28,1.2546,1.52227,-0.00280000000000058,1.2563
01-09-2023,1.2588,1.2673,1.2712,1.2575,-0.67%,0.0150999999999999,1.28,1.2546,1.52255,0.00319999999999965,1.2505
04-09-2023,1.2621,1.2584,1.2642,1.258,0.26%,0.0150999999999999,1.28,1.2546,1.52223,0.0143000000000004,1.2473
05-09-2023,1.2563,1.2619,1.2631,1.2526,-0.46%,0.0150999999999999,1.28,1.2546,1.5208,0.0123999999999995,1.2464
06-09-2023,1.2505,1.2563,1.2587,1.2481,-0.46%,0.0150999999999999,1.28,1.2546,1.51956,0.0167999999999999,1.2509
07-09-2023,1.2473,1.2505,1.2509,1.2444,-0.26%,0.0150999999999999,1.28,1.2546,1.51788,0.0251000000000001,1.2484
08-09-2023,1.2464,1.2472,1.2514,1.2449,-0.07%,0.0150999999999999,1.2764,1.2546,1.51537,0.0259,1.2488
11-09-2023,1.2509,1.2478,1.2547,1.2468,0.36%,0.0141,1.2746,1.2526,1.51278,0.0251999999999999,1.2409
12-09-2023,1.2484,1.2505,1.253,1.2457,-0.20%,0.0137,1.2746,1.2481,1.51026,0.00940000000000119,1.2389
13-09-2023,1.2488,1.2484,1.2511,1.2431,0.03%,0.0137,1.2746,1.2444,1.50932,0.0088999999999988,1.2382
14-09-2023,1.2409,1.2484,1.2506,1.2394,-0.63%,0.0137,1.2746,1.2444,1.50843,0.0117000000000012,1.239
15-09-2023,1.2389,1.2408,1.2445,1.2377,-0.16%,0.0137,1.2746,1.2444,1.50726,0.0235000000000003,1.2344
18-09-2023,1.2382,1.2381,1.241,1.2368,-0.06%,0.0137,1.2734,1.2444,1.50491,0.0335000000000001,1.2294
19-09-2023,1.239,1.2383,1.2424,1.2368,0.06%,0.0137,1.2712,1.2431,1.50156,0.0289999999999999,1.2238
20-09-2023,1.2344,1.239,1.2421,1.233,-0.37%,0.0111999999999999,1.2642,1.2394,1.49866,0.0193999999999992,1.2211
21-09-2023,1.2294,1.2347,1.2354,1.2234,-0.41%,0.0111999999999999,1.2631,1.2377,1.49672,0.0272000000000006,1.2157
22-09-2023,1.2238,1.2299,1.2299,1.2229,-0.46%,0.012,1.2587,1.2368,1.494,0.0264000000000006,1.2134
25-09-2023,1.2211,1.2242,1.225,1.2192,-0.22%,0.012,1.2547,1.2368,1.49136,0.0262999999999991,1.2197
26-09-2023,1.2157,1.2207,1.2215,1.215,-0.44%,0.012,1.2547,1.233,1.48873,0.0265000000000004,1.2197
27-09-2023,1.2134,1.2167,1.2167,1.2108,-0.19%,0.012,1.2547,1.2234,1.48608,0.0311000000000004,1.2086
28-09-2023,1.2197,1.2134,1.2224,1.2118,0.52%,0.012,1.253,1.2229,1.48297,0.0370999999999988,1.2075
29-09-2023,1.2197,1.2196,1.2271,1.2178,0.00%,0.012,1.2511,1.2192,1.47926,0.0288000000000004,1.2128
02-10-2023,1.2086,1.2197,1.222,1.2085,-0.91%,0.012,1.2506,1.215,1.47638,0.0287000000000006,1.219
03-10-2023,1.2075,1.209,1.2101,1.205,-0.09%,0.0135000000000001,1.2445,1.2108,1.47351,0.0317999999999987,1.2238
04-10-2023,1.2128,1.2072,1.2176,1.2035,0.44%,0.0135000000000001,1.2424,1.2108,1.47033,0.0309000000000008,1.2236
05-10-2023,1.219,1.2135,1.2195,1.2106,0.51%,0.0141,1.2424,1.2108,1.46724,0.024799999999999,1.2285
06-10-2023,1.2238,1.2191,1.2261,1.2104,0.39%,0.0141,1.2421,1.2085,1.46476,0.0198999999999998,1.2311
09-10-2023,1.2236,1.2225,1.2244,1.2161,-0.02%,0.0157,1.2354,1.205,1.46277,0.0122,1.2173
10-10-2023,1.2285,1.2237,1.2291,1.2209,0.40%,0.0157,1.2299,1.2035,1.46155,0.00620000000000154,1.2141
11-10-2023,1.2311,1.2285,1.2337,1.2266,0.21%,0.0157,1.2291,1.2035,1.46093,-0.00430000000000064,1.2216
12-10-2023,1.2173,1.2312,1.2331,1.217,-1.12%,0.0157,1.2337,1.2035,1.46136,-0.0105000000000004,1.2178
13-10-2023,1.2141,1.2181,1.2225,1.212,-0.26%,0.0161,1.2337,1.2035,1.46241,-0.00140000000000029,1.214
16-10-2023,1.2216,1.2135,1.2219,1.2129,0.62%,0.0161,1.2337,1.2035,1.46255,-9.99999999997669E-05,1.2143
17-10-2023,1.2178,1.2217,1.2217,1.2132,-0.31%,0.0161,1.2337,1.2035,1.46256,-0.00210000000000044,1.216
18-10-2023,1.214,1.2182,1.2211,1.2135,-0.31%,0.0161,1.2337,1.2035,1.46277,0.00150000000000006,1.2248
19-10-2023,1.2143,1.2139,1.2191,1.2088,0.02%,0.0161,1.2337,1.2035,1.46262,-0.00489999999999924,1.2159
20-10-2023,1.216,1.2142,1.217,1.2091,0.14%,0.0161,1.2337,1.2035,1.46311,-0.00699999999999967,1.2108
23-10-2023,1.2248,1.2158,1.2258,1.2141,0.72%,0.0161,1.2337,1.2104,1.46381,-0.00229999999999997,1.2126
24-10-2023,1.2159,1.2246,1.2288,1.2151,-0.73%,0.0161,1.2337,1.2104,1.46404,-0.00549999999999962,1.2122
25-10-2023,1.2108,1.2164,1.2176,1.2104,-0.42%,0.0161,1.2337,1.2088,1.46459,0.00609999999999999,1.2168
26-10-2023,1.2126,1.2111,1.2139,1.2068,0.15%,0.0161,1.2337,1.2088,1.46398,0.0125999999999991,1.2152
27-10-2023,1.2122,1.2127,1.2162,1.2103,-0.03%,0.0161,1.2337,1.2088,1.46272,0.0158000000000005,1.215
30-10-2023,1.2168,1.2113,1.2174,1.2088,0.38%,0.0161,1.2331,1.2088,1.46114,0.0198999999999998,1.2201
31-10-2023,1.2152,1.2169,1.22,1.2117,-0.13%,0.0136999999999998,1.2288,1.2088,1.45915,0.00120000000000076,1.2376
01-11-2023,1.215,1.2152,1.2164,1.2093,-0.02%,0.0136999999999998,1.2288,1.2068,1.45903,-0.00170000000000137,1.2341
02-11-2023,1.2201,1.215,1.2225,1.2135,0.42%,0.0136999999999998,1.2288,1.2068,1.4592,0.00670000000000037,1.2299
03-11-2023,1.2376,1.2197,1.2389,1.2181,1.43%,0.0136999999999998,1.2288,1.2068,1.45853,-0.00150000000000006,1.2282
06-11-2023,1.2341,1.2366,1.2428,1.2335,-0.28%,0.0207999999999999,1.2389,1.2068,1.45868,-0.0227000000000004,1.2221
07-11-2023,1.2299,1.2342,1.2351,1.2259,-0.34%,0.0207999999999999,1.2428,1.2068,1.46095,-0.0199999999999996,1.2222
08-11-2023,1.2282,1.2298,1.2302,1.2238,-0.14%,0.0207999999999999,1.2428,1.2068,1.46295,-0.0139999999999993,1.2278
09-11-2023,1.2221,1.2284,1.2308,1.221,-0.50%,0.0207999999999999,1.2428,1.2068,1.46435,-0.00380000000000003,1.2497
10-11-2023,1.2222,1.2221,1.2237,1.2184,0.01%,0.0207999999999999,1.2428,1.2068,1.46473,-0.00570000000000093,1.2418
13-11-2023,1.2278,1.2217,1.228,1.221,0.46%,0.0207999999999999,1.2428,1.2068,1.4653,-0.0106000000000002,1.2406
14-11-2023,1.2497,1.2278,1.2505,1.2262,1.78%,0.0207999999999999,1.2428,1.2088,1.46636,-0.0150999999999986,1.2461
15-11-2023,1.2418,1.2499,1.25,1.2401,-0.63%,0.0243,1.2505,1.2088,1.46787,-0.0386000000000006,1.2504
16-11-2023,1.2406,1.2415,1.2455,1.2373,-0.10%,0.0243,1.2505,1.2093,1.47173,-0.0245999999999995,1.2537
17-11-2023,1.2461,1.2414,1.2464,1.2371,0.44%,0.0243,1.2505,1.2093,1.47419,-0.0262000000000011,1.2492
20-11-2023,1.2504,1.2454,1.2517,1.2444,0.35%,0.0243,1.2505,1.2135,1.47681,-0.0304000000000002,1.2533
21-11-2023,1.2537,1.2505,1.2559,1.2496,0.26%,0.0243,1.2517,1.2181,1.47985,-0.0307999999999993,1.2603
22-11-2023,1.2492,1.2537,1.2549,1.2446,-0.36%,0.0243,1.2559,1.2184,1.48293,-0.0170999999999992,1.2625
23-11-2023,1.2533,1.2489,1.2562,1.2485,0.33%,0.0243,1.2559,1.2184,1.48464,-0.0147000000000013,1.2693
24-11-2023,1.2603,1.253,1.2615,1.2521,0.56%,0.0243,1.2562,1.2184,1.48611,-0.0231999999999992,1.2694
27-11-2023,1.2625,1.2592,1.2644,1.2588,0.17%,0.0243,1.2615,1.2184,1.48843,-0.0308000000000011,1.2622
28-11-2023,1.2693,1.2624,1.2714,1.2604,0.54%,0.0243,1.2644,1.2184,1.49151,-0.0403000000000002,1.27
29-11-2023,1.2694,1.2696,1.2733,1.2662,0.01%,0.0243,1.2714,1.221,1.49554,-0.0478999999999985,1.2632
30-11-2023,1.2622,1.2695,1.271,1.26,-0.57%,0.0243,1.2733,1.2262,1.50033,-0.0417000000000005,1.2593
01-12-2023,1.27,1.2621,1.2716,1.2611,0.62%,0.0110000000000001,1.2733,1.2371,1.5045,-0.0122,1.2559
04-12-2023,1.2632,1.271,1.2724,1.2601,-0.54%,0.0110000000000001,1.2733,1.2371,1.50572,-0.0295000000000005,1.259
05-12-2023,1.2593,1.2627,1.2651,1.2574,-0.31%,0.0123,1.2733,1.2371,1.50867,-0.0213000000000001,1.2546
06-12-2023,1.2559,1.2599,1.2613,1.2548,-0.27%,0.0123,1.2733,1.2444,1.5108,-0.0145,1.2553
07-12-2023,1.259,1.2559,1.2612,1.2541,0.25%,0.0123,1.2733,1.2446,1.51225,-0.00539999999999985,1.2561
08-12-2023,1.2546,1.2592,1.2601,1.25,-0.35%,0.0123,1.2733,1.2446,1.51279,-0.00549999999999962,1.2618
11-12-2023,1.2553,1.254,1.259,1.2528,0.06%,0.0123,1.2733,1.2485,1.51334,-0.00510000000000055,1.2766
12-12-2023,1.2561,1.2554,1.2614,1.2511,0.06%,0.0123,1.2733,1.2521,1.51385,-0.00239999999999974,1.2675
13-12-2023,1.2618,1.2559,1.2634,1.2497,0.45%,0.0123,1.2733,1.2541,1.51409,0.00329999999999941,1.2642
14-12-2023,1.2766,1.2616,1.2794,1.2609,1.17%,0.0137,1.2733,1.25,1.51376,0.000799999999999912,1.273
15-12-2023,1.2675,1.276,1.279,1.2666,-0.71%,0.0185000000000002,1.2794,1.25,1.51368,-0.0063999999999993,1.2637
18-12-2023,1.2642,1.2675,1.2704,1.2626,-0.26%,0.0185000000000002,1.2794,1.25,1.51432,0.00200000000000067,1.2688
19-12-2023,1.273,1.2643,1.2761,1.2637,0.70%,0.0185000000000002,1.2794,1.2497,1.51412,-0.0022000000000002,1.27
20-12-2023,1.2637,1.273,1.2734,1.2622,-0.73%,0.0185000000000002,1.2794,1.2497,1.51434,-0.00200000000000067,1.2689
21-12-2023,1.2688,1.2638,1.2695,1.2609,0.40%,0.0185000000000002,1.2794,1.2497,1.51454,-0.00109999999999921,1.2726
22-12-2023,1.27,1.2685,1.2744,1.2671,0.09%,0.0185000000000002,1.2794,1.2497,1.51465,-0.00860000000000127,1.2794
25-12-2023,1.2689,1.2707,1.2725,1.268,-0.09%,0.0185000000000002,1.2794,1.2497,1.51551,-0.0147999999999993,1.273
26-12-2023,1.2726,1.2691,1.273,1.2681,0.29%,0.0185000000000002,1.2794,1.2497,1.51699,-0.00990000000000002,1.2729
27-12-2023,1.2794,1.2717,1.2802,1.2696,0.53%,0.0185000000000002,1.2794,1.2497,1.51798,-0.0176999999999996,1.2723
28-12-2023,1.273,1.2795,1.2827,1.2709,-0.50%,0.0185000000000002,1.2802,1.2497,1.51975,-0.0241000000000007,1.2614
29-12-2023,1.2729,1.2729,1.2772,1.2697,-0.01%,0.0185000000000002,1.2827,1.2497,1.52216,-0.0169999999999995,1.2662
01-01-2024,1.2723,1.2729,1.2747,1.2708,-0.05%,0.0185000000000002,1.2827,1.2609,1.52386,-0.0113000000000003,1.2679
02-01-2024,1.2614,1.2727,1.2759,1.2607,-0.86%,0.0124,1.2827,1.2609,1.52499,0.00330000000000119,1.2716
03-01-2024,1.2662,1.2617,1.2676,1.2611,0.38%,0.0152000000000001,1.2827,1.2609,1.52466,0.00579999999999892,1.2747
04-01-2024,1.2679,1.266,1.2729,1.2654,0.13%,0.0152000000000001,1.2827,1.2609,1.52408,-0.00169999999999959,1.2705
05-01-2024,1.2716,1.2679,1.277,1.2608,0.29%,0.0152000000000001,1.2827,1.2609,1.52425,0.00510000000000055,1.2739
08-01-2024,1.2747,1.2719,1.2766,1.267,0.24%,0.0162,1.2827,1.2607,1.52374,-0.00810000000000066,1.276
09-01-2024,1.2705,1.2745,1.2764,1.2687,-0.33%,0.0162,1.2827,1.2607,1.52455,-0.00600000000000023,1.2751
10-01-2024,1.2739,1.2706,1.2744,1.2683,0.27%,0.0162,1.2827,1.2607,1.52515,9.99999999997669E-05,1.2725
11-01-2024,1.276,1.2739,1.2774,1.2687,0.16%,0.0162,1.2827,1.2607,1.52514,-0.00479999999999947,1.2636
12-01-2024,1.2751,1.2756,1.2785,1.2716,-0.07%,0.0162,1.2827,1.2607,1.52562,-0.00389999999999979,1.2672
15-01-2024,1.2725,1.2747,1.2765,1.271,-0.20%,0.0162,1.2827,1.2607,1.52601,0.00479999999999947,1.2705
16-01-2024,1.2636,1.2731,1.2736,1.2616,-0.70%,0.0162,1.2785,1.2607,1.52553,-0.000199999999999534,1.27
17-01-2024,1.2672,1.2631,1.2696,1.2593,0.28%,0.0162,1.2785,1.2607,1.52555,0.00980000000000025,1.2706
18-01-2024,1.2705,1.2672,1.2708,1.2645,0.26%,0.0162,1.2785,1.2607,1.52457,0.00549999999999962,1.2687
19-01-2024,1.27,1.2705,1.2714,1.2658,-0.04%,0.0162,1.2785,1.2608,1.52402,-0.00880000000000081,1.2723
22-01-2024,1.2706,1.269,1.2732,1.2684,0.05%,0.0162,1.2785,1.2608,1.5249,-0.00299999999999834,1.2708
23-01-2024,1.2687,1.2709,1.2747,1.2646,-0.15%,0.0162,1.2785,1.2593,1.5252,-0.00300000000000011,1.2702
24-01-2024,1.2723,1.2686,1.2774,1.2674,0.28%,0.012,1.2785,1.2593,1.5255,0.00329999999999941,1.2707
25-01-2024,1.2708,1.2719,1.2742,1.2679,-0.12%,0.012,1.2785,1.2593,1.52517,0.00259999999999927,1.2697
26-01-2024,1.2702,1.2708,1.2758,1.2672,-0.05%,0.012,1.2785,1.2593,1.52491,-0.000199999999999534,1.2685
29-01-2024,1.2707,1.2693,1.2718,1.2659,0.04%,0.012,1.2785,1.2593,1.52493,0.00459999999999994,1.2742
30-01-2024,1.2697,1.2708,1.2721,1.2637,-0.08%,0.012,1.2785,1.2593,1.52447,0.00480000000000125,1.263
31-01-2024,1.2685,1.2697,1.275,1.2655,-0.09%,0.012,1.2774,1.2593,1.52399,0.00499999999999901,1.2532
01-02-2024,1.2742,1.2687,1.2755,1.2622,0.45%,0.012,1.2774,1.2593,1.52349,0.0044000000000004,1.2597
